Operation: createAccount | Inputs:  | Result: 1 
Operation: getTotalBalance | Inputs: UID: 47 | Result: AccountBalance: 80, Total so far:4600 
Operation: getTotalBalance | Inputs: UID: 48 | Result: AccountBalance: 100, Total so far:4700 
Operation: getTotalBalance | Inputs: UID: 49 | Result: AccountBalance: 110, Total so far:4810 
Operation: getTotalBalance | Inputs: UID: 50 | Result: AccountBalance: 80, Total so far:4890 
Operation: getTotalBalance | Inputs: UID: 51 | Result: AccountBalance: 100, Total so far:4990 
Operation: getTotalBalance | Inputs: UID: 52 | Result: AccountBalance: 120, Total so far:5110 
Operation: getTotalBalance | Inputs: UID: 53 | Result: AccountBalance: 80, Total so far:5190 
Operation: getTotalBalance | Inputs: UID: 54 | Result: AccountBalance: 110, Total so far:5300 
Operation: getTotalBalance | Inputs: UID: 55 | Result: AccountBalance: 90, Total so far:5390 
Operation: getTotalBalance | Inputs: UID: 56 | Result: AccountBalance: 110, Total so far:5500 
Operation: getTotalBalance | Inputs: UID: 57 | Result: AccountBalance: 90, Total so far:5590 
Operation: getTotalBalance | Inputs: UID: 58 | Result: AccountBalance: 110, Total so far:5700 
Operation: getTotalBalance | Inputs: UID: 59 | Result: AccountBalance: 70, Total so far:5770 
Operation: getTotalBalance | Inputs: UID: 60 | Result: AccountBalance: 90, Total so far:5860 
Operation: getTotalBalance | Inputs: UID: 61 | Result: AccountBalance: 130, Total so far:5990 
Operation: getTotalBalance | Inputs: UID: 62 | Result: AccountBalance: 80, Total so far:6070 
Operation: getTotalBalance | Inputs: UID: 63 | Result: AccountBalance: 110, Total so far:6180 
Operation: getTotalBalance | Inputs: UID: 64 | Result: AccountBalance: 130, Total so far:6310 
Operation: getTotalBalance | Inputs: UID: 65 | Result: AccountBalance: 80, Total so far:6390 
Operation: getTotalBalance | Inputs: UID: 66 | Result: AccountBalance: 120, Total so far:6510 
Operation: getTotalBalance | Inputs: UID: 67 | Result: AccountBalance: 120, Total so far:6630 
Operation: getTotalBalance | Inputs: UID: 68 | Result: AccountBalance: 100, Total so far:6730 
Operation: getTotalBalance | Inputs: UID: 69 | Result: AccountBalance: 90, Total so far:6820 
Operation: getTotalBalance | Inputs: UID: 70 | Result: AccountBalance: 120, Total so far:6940 
Operation: getTotalBalance | Inputs: UID: 71 | Result: AccountBalance: 120, Total so far:7060 
Operation: getTotalBalance | Inputs: UID: 72 | Result: AccountBalance: 80, Total so far:7140 
Operation: getTotalBalance | Inputs: UID: 73 | Result: AccountBalance: 100, Total so far:7240 
Operation: getTotalBalance | Inputs: UID: 74 | Result: AccountBalance: 80, Total so far:7320 
Operation: getTotalBalance | Inputs: UID: 75 | Result: AccountBalance: 120, Total so far:7440 
Operation: getTotalBalance | Inputs: UID: 76 | Result: AccountBalance: 100, Total so far:7540 
Operation: getTotalBalance | Inputs: UID: 77 | Result: AccountBalance: 90, Total so far:7630 
Operation: getTotalBalance | Inputs: UID: 78 | Result: AccountBalance: 100, Total so far:7730 
Operation: getTotalBalance | Inputs: UID: 79 | Result: AccountBalance: 120, Total so far:7850 
Operation: getTotalBalance | Inputs: UID: 80 | Result: AccountBalance: 130, Total so far:7980 
Operation: getTotalBalance | Inputs: UID: 81 | Result: AccountBalance: 80, Total so far:8060 
Operation: getTotalBalance | Inputs: UID: 82 | Result: AccountBalance: 110, Total so far:8170 
Operation: getTotalBalance | Inputs: UID: 83 | Result: AccountBalance: 100, Total so far:8270 
Operation: getTotalBalance | Inputs: UID: 84 | Result: AccountBalance: 80, Total so far:8350 
Operation: getTotalBalance | Inputs: UID: 85 | Result: AccountBalance: 90, Total so far:8440 
Operation: getTotalBalance | Inputs: UID: 86 | Result: AccountBalance: 100, Total so far:8540 
Operation: getTotalBalance | Inputs: UID: 87 | Result: AccountBalance: 80, Total so far:8620 
Operation: getTotalBalance | Inputs: UID: 88 | Result: AccountBalance: 90, Total so far:8710 
Operation: getTotalBalance | Inputs: UID: 89 | Result: AccountBalance: 100, Total so far:8810 
Operation: getTotalBalance | Inputs: UID: 90 | Result: AccountBalance: 110, Total so far:8920 
Operation: getTotalBalance | Inputs: UID: 91 | Result: AccountBalance: 110, Total so far:9030 
Operation: getTotalBalance | Inputs: UID: 92 | Result: AccountBalance: 90, Total so far:9120 
Operation: getTotalBalance | Inputs: UID: 93 | Result: AccountBalance: 100, Total so far:9220 
Operation: getTotalBalance | Inputs: UID: 94 | Result: AccountBalance: 110, Total so far:9330 
Operation: getTotalBalance | Inputs: UID: 95 | Result: AccountBalance: 120, Total so far:9450 
Operation: getTotalBalance | Inputs: UID: 96 | Result: AccountBalance: 120, Total so far:9570 
Operation: getTotalBalance | Inputs: UID: 97 | Result: AccountBalance: 90, Total so far:9660 
Operation: getTotalBalance | Inputs: UID: 98 | Result: AccountBalance: 110, Total so far:9770 
Operation: getTotalBalance | Inputs: UID: 99 | Result: AccountBalance: 140, Total so far:9910 
Operation: getTotalBalance | Inputs: UID: 100 | Result: AccountBalance: 90, Total so far:10000 
